date,gender,gender_label,time_code,time_label,url,row_index,confidence,basis,analysis
1998-01-22,female,女命,1,0-1点,http://mfsm.kvov.com/fx/1998-01-22/mfsmm-1-2.html,11,76%,本命 加会 武曲 七杀 天厨,可经营饮食业。
1998-01-22,female,女命,1,0-1点,http://mfsm.kvov.com/fx/1998-01-22/mfsmm-1-2.html,12,75%,"本命 坐守 廉贞
本命 加会1个及以上 文昌 文曲 化科 龙池 凤阁 天才",好礼义。
1998-01-22,female,女命,1,0-1点,http://mfsm.kvov.com/fx/1998-01-22/mfsmm-1-2.html,13,75%,"本命 坐守 七杀
本命 命宫 加会1个及以上 大耗 地劫 地空","一生必有一次重大挫折。
如从事实业，能恢复元气，绝对不宜投机，易生破败，如投机很有可能一蹶不振无东山复起的机会。
从商，能善任手下工作人员。"
1998-01-22,female,女命,1,0-1点,http://mfsm.kvov.com/fx/1998-01-22/mfsmm-1-2.html,14,75%,"本命 迁移宫 坐守 天府
本命 迁移宫 加会1个及以上 禄存 化禄",出行得福，在外发展得利益。
1998-01-22,female,女命,1,0-1点,http://mfsm.kvov.com/fx/1998-01-22/mfsmm-1-2.html,15,75%,"本命 坐守 七杀
本命 加会1个及以上 化忌 火星 铃星 地劫 地空 陀罗 擎羊",人生必有缺陷，或不能富贵，或配偶刑克分离，或无子女，或有女而无子，或多疾病。如果六亲无缺，身体健康，则往往不能富贵。
1998-01-22,female,女命,1,0-1点,http://mfsm.kvov.com/fx/1998-01-22/mfsmm-1-2.html,16,75%,"本命 财帛宫 坐守 贪狼
本命 财帛宫 加会1个及以上 廉贞 红鸾 天喜 咸池 天姚 沐浴",会因美色而破财遭灾，宜赚娱乐之财、异性之财，或经营娱乐行业，以求趋避。
1998-01-22,female,女命,1,0-1点,http://mfsm.kvov.com/fx/1998-01-22/mfsmm-1-2.html,17,75%,"本命 坐守 廉贞
本命 加会1个及以上 陀罗 擎羊",身体多伤灾，或与人争斗受伤。
1998-01-22,female,女命,1,0-1点,http://mfsm.kvov.com/fx/1998-01-22/mfsmm-1-2.html,18,75%,"本命 坐守 七杀
本命 加会1个及以上 文昌 文曲 龙池 凤阁 天才",在技艺上有聪明才智。
1998-01-22,female,女命,1,0-1点,http://mfsm.kvov.com/fx/1998-01-22/mfsmm-1-2.html,19,74%,本命 父母宫 加会 太阳 太阴,祖产败退，克父母。
1998-01-22,female,女命,1,0-1点,http://mfsm.kvov.com/fx/1998-01-22/mfsmm-1-2.html,20,74%,本命 命宫 加会 贪狼 廉贞,有色彩感，爱好艺术，喜运动或跳舞。
1998-01-22,female,女命,1,0-1点,http://mfsm.kvov.com/fx/1998-01-22/mfsmm-1-2.html,21,73%,"本命 坐守1个及以上 贪狼 廉贞 红鸾 天喜 咸池 天姚 沐浴
本命 夫妻宫 加会 地劫 地空","会因配偶或本身外遇而蒙受损失。
通常是惯性外遇，一生中可能重复发生，直至家败人散。"
1998-01-22,female,女命,1,0-1点,http://mfsm.kvov.com/fx/1998-01-22/mfsmm-1-2.html,22,71%,本命 官禄宫 坐守 破军,宜注意新产品，新技术，或从事冒险性行业。
1998-01-22,female,女命,1,0-1点,http://mfsm.kvov.com/fx/1998-01-22/mfsmm-1-2.html,23,71%,本命 子女宫 坐守 巨门,长子难养，多损头胎，以迟得为宜。子女口才好，内向，有代沟，顽固，思想相背。
1998-01-22,female,女命,1,0-1点,http://mfsm.kvov.com/fx/1998-01-22/mfsmm-1-2.html,24,71%,本命 官禄宫 坐守 武曲,适宜武职，即军人、警察及其他刑法纪律部队，经商，可从事营业工作，推销商品和推销各种服务。
1998-01-22,female,女命,1,0-1点,http://mfsm.kvov.com/fx/1998-01-22/mfsmm-1-2.html,25,71%,本命 疾病宫 坐守 化禄,脾气好，幼年多灾病、难善、过房吃别人家水、米、或给神明当儿子，有解厄之功。
1998-01-22,female,女命,1,0-1点,http://mfsm.kvov.com/fx/1998-01-22/mfsmm-1-2.html,26,71%,身宫 坐守 七杀,"多白手兴家，崛起于草莽，或身无分文转瞬却腰缠万贯，或功成名就之中却又一朝暴败，钱财散尽。
经商从公皆可，经商宜以经营实业，若投机有倾家荡产之危险。
多从事开创性的行业具危险性之工作，如建筑业、重工业、生产业、机械、车辆、运输、医师、格斗武术、运动员、警察、军人、证券、金融、外销、公司老板、实业家等。"
1998-01-22,female,女命,1,0-1点,http://mfsm.kvov.com/fx/1998-01-22/mfsmm-1-2.html,27,71%,本命 坐守 七杀,"多白手兴家，崛起于草莽，或身无分文转瞬却腰缠万贯，或功成名就之中却又一朝暴败，钱财散尽。
经商从公皆可，经商宜以经营实业，若投机有倾家荡产之危险。
多从事开创性的行业具危险性之工作，如建筑业、重工业、生产业、机械、车辆、运输、医师、格斗武术、运动员、警察、军人、证券、金融、外销、公司老板、实业家等。"
1998-01-22,female,女命,1,0-1点,http://mfsm.kvov.com/fx/1998-01-22/mfsmm-1-2.html,28,71%,本命 疾病宫 坐守 化科,聪明、幽默、风趣、风度、脾气好，健康上无大灾大难，能逢凶化吉，化险为夷，身材匀称，爱打扮。
1998-01-22,female,女命,1,0-1点,http://mfsm.kvov.com/fx/1998-01-22/mfsmm-1-2.html,29,71%,本命 夫妻宫 坐守 天相,配偶有正义感，乐于助人。
1998-01-22,female,女命,1,0-1点,http://mfsm.kvov.com/fx/1998-01-22/mfsmm-1-2.html,30,71%,本命 财帛宫 坐守 紫微,财缘稳定，属正当之财，一生不愁钱财。
1998-01-22,female,女命,1,0-1点,http://mfsm.kvov.com/fx/1998-01-22/mfsmm-1-2.html,31,71%,本命 迁移宫 坐守 天府,出外有贵人，发展安定，能稳步发展。
1998-01-22,female,女命,1,0-1点,http://mfsm.kvov.com/fx/1998-01-22/mfsmm-1-2.html,32,71%,本命 交友宫 坐守 太阳,"为下属、为朋友，做过好事，也得不到多谢，回报更不必论了，反而遭到怪责和埋怨。
朋友众多，下属众多，自身亦对他们有所帮助，只是不得好感。"
1998-01-22,female,女命,1,0-1点,http://mfsm.kvov.com/fx/1998-01-22/mfsmm-1-2.html,33,71%,本命 疾病宫 坐守 太阴,"易有肾、泌尿生殖器、腰腹疾患。虚亏、鼓胀、脚肿、湿气、脾胃、阴萎、泻痢、小肠湿热之症。也因肾脏不健全，常致眼睛昏花。太阴主肾、泌尿生殖器、腰及下腹之疾患。
症状：腰痛、腹痛、喉干、舌苔增多、生理不调、腹冷、咳嗽、耳鸣、脚肢无力、早泄、多尿、视力衰退等。
女性得妇科病。"
1998-01-22,female,女命,1,0-1点,http://mfsm.kvov.com/fx/1998-01-22/mfsmm-1-2.html,34,71%,本命 命宫 坐守 廉贞,多言，眼神露光，眼眉露骨，两颧露棱。
1998-01-22,female,女命,1,0-1点,http://mfsm.kvov.com/fx/1998-01-22/mfsmm-1-2.html,35,71%,本命 田宅宫 坐守 化权,有不动产，不管有无祖产，喜购不动产，且房饰较喜摆阔，在家里喜掌权与家人有争执。
1998-01-22,female,女命,1,0-1点,http://mfsm.kvov.com/fx/1998-01-22/mfsmm-1-2.html,36,71%,本命 田宅宫 坐守 天同,白手兴家，可以置业。没有祖业承继，但却可以自置物业。
1998-01-22,female,女命,1,0-1点,http://mfsm.kvov.com/fx/1998-01-22/mfsmm-1-2.html,37,71%,本命 子女宫 坐守 化忌,有亏欠子女的感受，有溺爱子女之象，与子女缘份较薄或得子较晚，或生产较不顺之象，较不宜合作，需注意意外。
1998-01-22,female,女命,1,0-1点,http://mfsm.kvov.com/fx/1998-01-22/mfsmm-1-2.html,38,71%,本命 交友宫 坐守 禄存,劳碌。一生只是较辛苦、奔波。
1998-01-22,female,女命,1,0-1点,http://mfsm.kvov.com/fx/1998-01-22/mfsmm-1-2.html,39,71%,本命 坐守 廉贞,"重感情，欠理智，有风度，有可能任情放纵，幽默，可是内心却主观极强，不易对人迁就。
有美术的爱好，特别倾向于书画。
在交际场合中略带幽默，不可见他轻松幽默就以为在公事上好说话，实际上很可能有一派[公事公办]的脾气。
宜从事建筑行业。"
1998-01-22,female,女命,1,0-1点,http://mfsm.kvov.com/fx/1998-01-22/mfsmm-1-2.html,40,71%,本命 财帛宫 坐守 贪狼,生性浪费，一生破耗不小，财运起伏，多为经商，宜从事冒险或投机事业，或者同时经营多种事业，财路上能得到异性帮助。
1998-01-22,female,女命,1,0-1点,http://mfsm.kvov.com/fx/1998-01-22/mfsmm-1-2.html,41,70%,"本命 财帛宫 坐守1个及以上 贪狼 巨门 破军 天梁 七杀 天机
本命 财帛宫 加会2个及以上 化忌 火星 铃星 地劫 地空 陀罗 擎羊",多为好赌之辈，可能血本无归。
1998-01-22,female,女命,1,0-1点,http://mfsm.kvov.com/fx/1998-01-22/mfsmm-1-2.html,42,69%,"本命 加会 贪狼
本命 加会1个及以上 化忌 陀罗 擎羊",多感情复杂之纠纷。
1998-01-22,female,女命,1,0-1点,http://mfsm.kvov.com/fx/1998-01-22/mfsmm-1-2.html,43,69%,"本命 加会 贪狼
本命 加会1个及以上 陀罗 擎羊",不宜投机，有也易横发横破。
1998-01-22,female,女命,1,0-1点,http://mfsm.kvov.com/fx/1998-01-22/mfsmm-1-2.html,44,68%,"本命 坐守1个及以上 贪狼 七杀
身宫 坐守1个及以上 贪狼 七杀",男多有窃盗，女多有不正之情，不易有婚姻。
1998-01-22,female,女命,1,0-1点,http://mfsm.kvov.com/fx/1998-01-22/mfsmm-1-2.html,45,67%,本命 夫妻宫 坐守 地空,会晚婚，知音难求。晚年可能孤独，配偶不在身边。
1998-01-22,female,女命,1,0-1点,http://mfsm.kvov.com/fx/1998-01-22/mfsmm-1-2.html,46,67%,本命 夫妻宫 坐守 天魁,配偶长相不错，体贴有责任感，人际关系好，外缘佳，常受到贵人的帮助。不过，中晚年后夫妻容易有隔阂，因而感情受到波折。自身异性缘佳，常常受到异性或配偶的帮助。
1998-01-22,female,女命,1,0-1点,http://mfsm.kvov.com/fx/1998-01-22/mfsmm-1-2.html,47,67%,本命 迁移宫 坐守 擎羊,为人直爽，但会得罪人，必然遭到他人的记恨。
1998-01-22,female,女命,1,0-1点,http://mfsm.kvov.com/fx/1998-01-22/mfsmm-1-2.html,48,67%,本命 官禄宫 坐守 陀罗,宜从事工艺、工程，不宜经商，常陷于胶着状态，不但事业发展缓慢，而且往往有名无实，权力被挂空，有时也代表事业反覆，难安居、坐享其成。
1998-01-22,female,女命,1,0-1点,http://mfsm.kvov.com/fx/1998-01-22/mfsmm-1-2.html,49,67%,本命 夫妻宫 坐守 天马,自身热情而愿意为爱情牺牲奉献，有服侍之精神而且不辞劳苦。
1998-01-22,female,女命,1,0-1点,http://mfsm.kvov.com/fx/1998-01-22/mfsmm-1-2.html,50,67%,本命 夫妻宫 坐守 地劫,知音难求。晚年可能会孤独，配偶不在身边。
1998-01-22,female,女命,1,0-1点,http://mfsm.kvov.com/fx/1998-01-22/mfsmm-1-2.html,51,67%,本命 福德宫 独坐 火星,独守性燥、忧虑、不安，劳力辛勤。
1998-01-22,female,女命,1,0-1点,http://mfsm.kvov.com/fx/1998-01-22/mfsmm-1-2.html,52,67%,本命 福德宫 空宫,希望能有段美好的婚姻感情，但是通常难以如愿，往往婚姻感情都需要付出很大的努力。
1998-01-22,female,女命,1,0-1点,http://mfsm.kvov.com/fx/1998-01-22/mfsmm-1-2.html,53,67%,本命 夫妻宫 坐守 右弼,较有私情、单恋，婚前易同时有两位异性出现。也可能婚后易有外遇，或再婚的情况。
1998-01-22,female,女命,1,0-1点,http://mfsm.kvov.com/fx/1998-01-22/mfsmm-1-2.html,54,67%,本命 福德宫 坐守 火星,忙碌少清闲，精神生活不安，少乐多忧。内心脾气大，在婚姻中，容易一言不合就生气，需要注意情绪控制。
1998-01-22,female,女命,1,0-1点,http://mfsm.kvov.com/fx/1998-01-22/mfsmm-1-2.html,55,64%,本命 官禄宫 加会 地劫 地空,一般情况下宜从事较冷僻的行业，或奇兵突出，其营运手法出乎同行的意料之外，唯最忌志大才疏，则终身事业难以振作。
1998-01-22,female,女命,1,0-1点,http://mfsm.kvov.com/fx/1998-01-22/mfsmm-1-2.html,56,64%,"本命 迁移宫 加会 天马
本命 迁移宫 加会1个及以上 禄存 化禄",经商，劳碌，运气好，被人赏识的机会多。
1998-01-22,female,女命,1,0-1点,http://mfsm.kvov.com/fx/1998-01-22/mfsmm-1-2.html,57,64%,本命 财帛宫 坐守 蜚廉,虽能得财但多枝节，宜以刑法是非求财。
1998-01-22,female,女命,1,0-1点,http://mfsm.kvov.com/fx/1998-01-22/mfsmm-1-2.html,58,64%,本命 官禄宫 加会 天魁 天钺,事业上多贵人，特别是上级、尊长的支持，凡遇困难都会逢凶化吉。
1998-01-22,female,女命,1,0-1点,http://mfsm.kvov.com/fx/1998-01-22/mfsmm-1-2.html,59,64%,本命 福德宫 加会 火星 地空,灵感多、感悟多，也表示思想不随俗。
1998-01-22,female,女命,1,0-1点,http://mfsm.kvov.com/fx/1998-01-22/mfsmm-1-2.html,60,64%,本命 迁移宫 加会 地劫 地空,朋友交不长久，常变动；或与主管、老板缘薄。
1998-01-22,female,女命,1,0-1点,http://mfsm.kvov.com/fx/1998-01-22/mfsmm-1-2.html,61,64%,本命 财帛宫 坐守 旬空,财运会因自己而耽误。
1998-01-22,female,女命,1,0-1点,http://mfsm.kvov.com/fx/1998-01-22/mfsmm-1-2.html,62,64%,本命 夫妻宫 坐守 天巫,夫妻关系良好，遇到问题困难，都能相互帮助解决，另一半的工作能力强，有不错的成就。
1998-01-22,female,女命,1,0-1点,http://mfsm.kvov.com/fx/1998-01-22/mfsmm-1-2.html,63,64%,本命 夫妻宫 加会 地劫 地空,夫妻或因为周遭因素不能常相聚。
1998-01-22,female,女命,1,0-1点,http://mfsm.kvov.com/fx/1998-01-22/mfsmm-1-2.html,64,64%,本命 子女宫 加会 文昌 文曲,子女聪明。
1998-01-22,female,女命,1,0-1点,http://mfsm.kvov.com/fx/1998-01-22/mfsmm-1-2.html,65,64%,本命 坐守 华盖,喜探索神秘事物，大都有宗教信仰。
1998-01-22,female,女命,1,0-1点,http://mfsm.kvov.com/fx/1998-01-22/mfsmm-1-2.html,66,64%,本命 坐守 破碎,多形孤。
1998-01-22,female,女命,1,0-1点,http://mfsm.kvov.com/fx/1998-01-22/mfsmm-1-2.html,67,61%,本命 夫妻宫 加会2个及以上 火星 铃星 地劫 地空 陀罗 擎羊,夫妻关系多半不佳，多口舌是非、争吵、冷战甚至会离异。
1998-01-22,female,女命,1,0-1点,http://mfsm.kvov.com/fx/1998-01-22/mfsmm-1-2.html,68,61%,本命 迁移宫 加会2个及以上 左辅 右弼 天魁 天钺,工作职业，外出多得贵人扶助，逢凶化吉，而发财。动中每得贵人扶助，逢凶化吉。
1998-01-22,female,女命,1,0-1点,http://mfsm.kvov.com/fx/1998-01-22/mfsmm-1-2.html,69,61%,本命 加会2个及以上 化忌 地劫 地空 陀罗 擎羊,秀而不实福泽有损（富不全），或富贵只得其一，或富不很富，贵不很贵，或因富贵致祸，或人生有其他缺憾。
1998-01-22,female,女命,1,0-1点,http://mfsm.kvov.com/fx/1998-01-22/mfsmm-1-2.html,70,60%,本命 财帛宫 加会 龙池 凤阁,拥有技艺的优点，故主［由艺术技巧起家］，可从事和艺术有关的工作，如绘画、陶瓷、摄影等。可以凭专门技艺以求财。
1998-01-22,female,女命,1,0-1点,http://mfsm.kvov.com/fx/1998-01-22/mfsmm-1-2.html,71,60%,本命 加会 龙池 凤阁,聪明，易学习才艺。
1998-01-22,female,女命,1,0-1点,http://mfsm.kvov.com/fx/1998-01-22/mfsmm-1-2.html,72,60%,本命 官禄宫 加会 龙池 凤阁,有专业才能。
1998-01-22,female,女命,1,0-1点,http://mfsm.kvov.com/fx/1998-01-22/mfsmm-1-2.html,73,59%,本命 夫妻宫 坐守1个及以上 地劫 地空 陀罗 擎羊,家庭生活单调，夫妻关系较为冷漠。
1998-01-22,female,女命,1,0-1点,http://mfsm.kvov.com/fx/1998-01-22/mfsmm-1-2.html,74,59%,本命 财帛宫 坐守1个及以上 地劫 地空 天空 旬空,不适合做生意，容易资金短缺。在网上开店做生意反而合适，因为网店在卖出货物之后，要等到买家确认收货才能收到钱，这本身就是一种“资金拖延”。
1998-01-22,female,女命,1,0-1点,http://mfsm.kvov.com/fx/1998-01-22/mfsmm-1-2.html,75,59%,本命 子女宫 坐守1个及以上 火星 铃星,子女多远离膝下。
1998-01-22,female,女命,1,0-1点,http://mfsm.kvov.com/fx/1998-01-22/mfsmm-1-2.html,76,59%,本命 迁移宫 坐守1个及以上 化忌 陀罗 擎羊,一般表示本人社交能力不强，也无法通过社交获得好处。
1998-01-22,female,女命,1,0-1点,http://mfsm.kvov.com/fx/1998-01-22/mfsmm-1-2.html,77,59%,本命 父母宫 坐守1个及以上 地劫 地空 天空,性格受双亲影响小，自己对双亲的教育有抗拒性，会孝养父母，与父母缘份不深，与父母分居少于住在一起。
1998-01-22,female,女命,1,0-1点,http://mfsm.kvov.com/fx/1998-01-22/mfsmm-1-2.html,78,59%,本命 福德宫 坐守1个及以上 火星 铃星,虽能享福，但急躁，好投机。
1998-01-22,female,女命,1,0-1点,http://mfsm.kvov.com/fx/1998-01-22/mfsmm-1-2.html,79,59%,本命 子女宫 坐守1个及以上 化忌 火星 铃星 地劫 地空 陀罗 擎羊,易与子女孤单刑克，时起争端。
1998-01-22,female,女命,1,0-1点,http://mfsm.kvov.com/fx/1998-01-22/mfsmm-1-2.html,80,54%,本命 加会1个及以上 龙池 凤阁,有骄傲、高洁、不随俗的特性。
1998-01-22,female,女命,1,0-1点,http://mfsm.kvov.com/fx/1998-01-22/mfsmm-1-2.html,81,54%,本命 加会1个及以上 左辅 右弼 天魁 天钺,能得朋友提携、相助之力。
1998-01-22,female,女命,1,0-1点,http://mfsm.kvov.com/fx/1998-01-22/mfsmm-1-2.html,82,50%,身宫 命宫,"主观强烈，不易受外在环境之影响，讨得这类人的欢心，需要极力讨好，做到对方感觉以自我为中心。
个性强，固执，坦率耿直，口硬心软，行事之功过大都自己承担，命运可能大好也可能大坏，一般来讲，平生较劳碌。
宫吉、三方吉拱，就能大好；宫凶、三方又凶则不稳定。"
1998-01-22,female,女命,3,1-3点,http://mfsm.kvov.com/fx/1998-01-22/mfsmm-3-2.html,1,82%,本命 子宫 坐守 天梁,"多与六亲的关系有缺陷，如与父母无缘，重则早失父母，兄弟少或无助力，反目成仇；感情多有波折，重则与妻（夫）子生离死别，子女缘份不佳或受儿女拖累。
在人际关系方面，也易陷于落落寡合或遭人指责。"
1998-01-22,female,女命,3,1-3点,http://mfsm.kvov.com/fx/1998-01-22/mfsmm-3-2.html,2,82%,"本命 子宫
本命 夫妻宫 坐守 巨门",夫妻多争执不和。
1998-01-22,female,女命,3,1-3点,http://mfsm.kvov.com/fx/1998-01-22/mfsmm-3-2.html,3,80%,"本命 坐守 天梁
本命 坐守1个及以上 地劫 地空 大耗",财运不利，好游荡无积储。勤能补拙，应有一技之长，改变游手好闲的生活或得安稳。只要不经商亦可解财运不济。
1998-01-22,female,女命,3,1-3点,http://mfsm.kvov.com/fx/1998-01-22/mfsmm-3-2.html,4,80%,"本命 财帛宫 坐守 太阴
本命 财帛宫 坐守1个及以上 禄存 化禄",富裕。
1998-01-22,female,女命,3,1-3点,http://mfsm.kvov.com/fx/1998-01-22/mfsmm-3-2.html,5,80%,"本命 坐守 天梁
本命 坐守1个及以上 地劫 地空 天空",思想难为常人所理解。
1998-01-22,female,女命,3,1-3点,http://mfsm.kvov.com/fx/1998-01-22/mfsmm-3-2.html,6,77%,本命 坐守 天梁 天姚,职业易与医药相关。
1998-01-22,female,女命,3,1-3点,http://mfsm.kvov.com/fx/1998-01-22/mfsmm-3-2.html,7,75%,"本命 官禄宫 坐守 天同
本命 官禄宫 加会1个及以上 文昌 文曲 化科 天才",宜文艺工作。
1998-01-22,female,女命,3,1-3点,http://mfsm.kvov.com/fx/1998-01-22/mfsmm-3-2.html,8,75%,"本命 坐守 天梁
本命 加会1个及以上 擎羊 天刑",多官司或是非，因病动手术。
1998-01-22,female,女命,3,1-3点,http://mfsm.kvov.com/fx/1998-01-22/mfsmm-3-2.html,9,75%,"本命 子女宫 坐守 紫微
本命 子女宫 加会1个及以上 左辅 右弼",子女对你有助力。
1998-01-22,female,女命,3,1-3点,http://mfsm.kvov.com/fx/1998-01-22/mfsmm-3-2.html,10,75%,"本命 坐守 天梁
本命 加会1个及以上 禄存 化禄",不易为人敬服，多招怨恨是非，虽能发财却多困难忧虑。
1998-01-22,female,女命,3,1-3点,http://mfsm.kvov.com/fx/1998-01-22/mfsmm-3-2.html,11,75%,"本命 官禄宫 坐守 天同
本命 官禄宫 加会1个及以上 红鸾 天喜 咸池 天姚 沐浴",可向艺术发展。
1998-01-22,female,女命,3,1-3点,http://mfsm.kvov.com/fx/1998-01-22/mfsmm-3-2.html,12,75%,"本命 坐守 天梁
本命 加会1个及以上 化忌 擎羊 陀罗 火星 铃星 天刑","人生有不平凡的际遇。
有灾难，能凭本身的力量去加以化解，不过危险重重。"
1998-01-22,female,女命,3,1-3点,http://mfsm.kvov.com/fx/1998-01-22/mfsmm-3-2.html,13,74%,本命 加会 太阳 太阴,刚柔相济，大度，豪迈。
1998-01-22,female,女命,3,1-3点,http://mfsm.kvov.com/fx/1998-01-22/mfsmm-3-2.html,14,72%,"本命 交友宫 坐守 破军
本命 交友宫 三方四正不见 禄存 化禄",友人或下属基本不利。
1998-01-22,female,女命,3,1-3点,http://mfsm.kvov.com/fx/1998-01-22/mfsmm-3-2.html,15,71%,本命 官禄宫 坐守 化权,工作事业上较能展现才华，较能掌权，喜欢掌权，有领导管理才能，喜欢开创事业或开发新产品、新事业。
1998-01-22,female,女命,3,1-3点,http://mfsm.kvov.com/fx/1998-01-22/mfsmm-3-2.html,16,71%,本命 命宫 坐守 天梁,"有点孤克、懒散、随便、拖延，人生欠积极，有佛道信仰。
宜从事哲学方面的研究。"
1998-01-22,female,女命,3,1-3点,http://mfsm.kvov.com/fx/1998-01-22/mfsmm-3-2.html,17,71%,本命 财帛宫 坐守 化禄,有财，喜欢赚钱，并忙碌着赚钱，可得人缘之财。
1998-01-22,female,女命,3,1-3点,http://mfsm.kvov.com/fx/1998-01-22/mfsmm-3-2.html,18,71%,本命 交友宫 坐守 破军,容易结交小人，不仅朋友无助力，还会因友破财，或事业钱财因下属不忠而遭破败。
1998-01-22,female,女命,3,1-3点,http://mfsm.kvov.com/fx/1998-01-22/mfsmm-3-2.html,19,71%,本命 坐守 天梁,"体态虽不算丰厚圆满，但行藏举止自然有一段厚重之气，稳重大方。
不宜经商，自身有消灾解难的性质，所以终能雨过天晴。"
1998-01-22,female,女命,3,1-3点,http://mfsm.kvov.com/fx/1998-01-22/mfsmm-3-2.html,20,71%,本命 财帛宫 坐守 天机,"机会常一瞬即逝，非注意把握，当机立断不可。
财帛有变动或波动，通常表现为财来去，难以积存，倾向于劳心求财。"
1998-01-22,female,女命,3,1-3点,http://mfsm.kvov.com/fx/1998-01-22/mfsmm-3-2.html,21,71%,本命 财帛宫 坐守 化科,理财能力佳，有计划性，上班领薪奉俸，或从事文教，收入较平稳，一辈子较不会为财所困，夫妻对待和睦。
1998-01-22,female,女命,3,1-3点,http://mfsm.kvov.com/fx/1998-01-22/mfsmm-3-2.html,22,71%,本命 交友宫 坐守 武曲,交游不广，下属无力。
1998-01-22,female,女命,3,1-3点,http://mfsm.kvov.com/fx/1998-01-22/mfsmm-3-2.html,23,71%,本命 官禄宫 坐守 天同,事业必由白手创兴，纵有父业也难承继，须经历困难然后始事业有成，适宜经营美观或带享受色彩的行业。
1998-01-22,female,女命,3,1-3点,http://mfsm.kvov.com/fx/1998-01-22/mfsmm-3-2.html,24,71%,本命 迁移宫 坐守 太阳,不利祖业，离乡背井才能够发福。
1998-01-22,female,女命,3,1-3点,http://mfsm.kvov.com/fx/1998-01-22/mfsmm-3-2.html,25,71%,本命 子女宫 坐守 紫微,迟得子，门生弟子以及追随自己的晚辈少，也以迟得为宜。
1998-01-22,female,女命,3,1-3点,http://mfsm.kvov.com/fx/1998-01-22/mfsmm-3-2.html,26,71%,本命 夫妻宫 坐守 巨门,配偶疑心重，较优柔寡断，因为对方而感到辛苦。占有欲强，常易因嫉妒生口角，故年龄差距宜大。女命以配年长之夫为宜，男命也宜与比自己大一两年之妻，则夫妻易于彼此迁就，此为趋避之道。如果婚姻对象是自己比对方年长，则易相克不和。
1998-01-22,female,女命,3,1-3点,http://mfsm.kvov.com/fx/1998-01-22/mfsmm-3-2.html,27,71%,"本命 坐守 地劫
本命 加会1个及以上 火星 铃星",敢赚敢花，买空卖空。
1998-01-22,female,女命,3,1-3点,http://mfsm.kvov.com/fx/1998-01-22/mfsmm-3-2.html,28,71%,本命 夫妻宫 坐守 化忌,"夫妻缘份较薄，潜在意识里，对配偶有所亏欠想珍惜、弥补他(她)，替他(她)分忧解劳，在意配偶。
初恋不易结合，结婚过程较会有不顺现象，晚婚为宜，早婚会为对方付出较多。"
